con_legis_num,legislation_number,congress_session,title,cosponsors,bill,gov_track,dc_ratio_aggregate,ratio_binary,manual_coding,URL,canonical_id,in_filter,legislation_id,matched_keywords
117_s.res.131,s.res.131,117,A resolution condemning the Government of the People's Republic of China's treatment of the Uyghurs and other ethnic minorities in the Xinjiang Uyghur Autonomous Region (XUAR) and calling for an investigation into the abuses and crimes committed in the XUAR.,5.0,0.0,0.0,0.08305425,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/131?s=7&r=131,117_s.res.131,True,117_s.res.131,china|chinese|people's republic of china|chinese communist party
117_s.res.133,s.res.133,117,A resolution condemning all forms of anti-Asian sentiment as related to COVID-19.,40.0,0.0,0.0,0.02780441,0,1,https://www.congress.gov/bill/117th-congress/senate-resolution/133/text?s=7&r=133,117_s.res.133,False,,
117_s.res.142,s.res.142,117,"A resolution recognizing the importance of the United States-Japan relationship to safeguarding global security, prosperity, and human rights and welcoming the visit of Prime Minister Yoshihide Suga to the United States.",4.0,0.0,0.0,0.07117438,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/142?s=6&r=142,117_s.res.142,False,,
117_s.res.18,s.res.18,117,A resolution in support of an international investigation into the handling by the Government of the People's Republic of China of COVID-19 and the impact thereof on the people of the United States and other nations.,4.0,0.0,0.0,0.05146199,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/18?s=6&r=18,117_s.res.18,True,117_s.res.18,china|chinese|people's republic of china
117_s.res.204,s.res.204,117,A resolution establishing a Select Committee on the Outbreak of the Coronavirus in China.,0.0,0.0,0.0,0.03737259,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/204?s=6&r=204,117_s.res.204,True,117_s.res.204,china
117_s.res.251,s.res.251,117,A resolution expressing the sense of the Senate on future international arms control agreements.,0.0,0.0,0.0,0.02484472,0,1,https://www.congress.gov/bill/117th-congress/senate-resolution/251?s=7&r=251,117_s.res.251,True,117_s.res.251,china
117_s.res.256,s.res.256,117,A resolution expressing the sense of the Senate regarding the need to conduct a comprehensive investigation to determine the origins of COVID-19.,1.0,0.0,0.0,0.03485255,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/256?s=7&r=256,117_s.res.256,True,117_s.res.256,china
117_s.res.259,s.res.259,117,"A resolution remembering the victims of the 1989 Tiananmen Square massacre and condemning the continued and intensifying crackdown on human rights and basic freedoms within the People's Republic of China, including the Hong Kong Special Administrative Region, by the Chinese Community Party, and for other purposes.",1.0,0.0,0.0,0.0906367,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/259?s=7&r=259,117_s.res.259,True,117_s.res.259,china|chinese|people's republic of china
117_s.res.260,s.res.260,117,A resolution remembering the 32nd anniversary of the violent repression of peaceful protests centered in Beijing's Tiananmen Square and expressing the sense of the Senate condemning the Government of the People's Republic of China's ongoing denial of basic rights and fundamental freedoms.,1.0,0.0,0.0,0.08739946,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/260?s=9&r=260,117_s.res.260,True,117_s.res.260,china|chinese|people's republic of china|beijing
117_s.res.286,s.res.286,117,A resolution urging the Biden Administration to work with Congress to ensure that the United States military has sufficient resources.,4.0,0.0,0.0,0.02454992,0,1,https://www.congress.gov/bill/117th-congress/senate-resolution/286?s=9&r=286,117_s.res.286,False,,
117_s.res.287,s.res.287,117,A resolution expressing the sense of the Senate that the United States must continue to demonstrate leadership to achieve significant reforms to the rules of the World Trade Organization in order to promote the advancement of truly developing countries.,1.0,0.0,0.0,0.11564626,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/287?s=9&r=287,117_s.res.287,True,117_s.res.287,china
117_s.res.296,s.res.296,117,"A resolution remembering, as the world acknowledges the 100th anniversary of the Chinese Community Party, the countless lives the Chinese Communist Party has destroyed and the people currently living in fear of its tyrannical ambitions.",26.0,0.0,0.0,0.08020478,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/303?s=9&r=303,117_s.res.296,True,117_s.res.296,chinese|chinese communist party
117_s.res.342,s.res.342,117,A resolution expressing the sense of the Senate regarding the practice of politically motivated imprisonment of women around the world and calling on governments for the immediate release of women who are political prisoners.,9.0,0.0,0.0,0.04627249,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/342?s=9&r=342,117_s.res.342,False,,
117_s.res.394,s.res.394,117,A resolution recognizing the 25th anniversary of Radio Free Asia and its mission to provide an independent source of news to closed societies in Asia.,2.0,0.0,0.0,0.05021317,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/394?s=9&r=394,117_s.res.394,False,,
117_s.res.446,s.res.446,117,A resolution commending the Government of Lithuania for its resolve in increasing ties with Taiwan and supporting its firm stance against coercion by the Chinese Communist Party.,4.0,0.0,0.0,0.10367388,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/446?s=9&r=446,117_s.res.446,True,117_s.res.446,china|chinese|chinese communist party
117_s.res.472,s.res.472,117,"A resolution reaffirming the partnership between the United States and the Dominican Republic and advancing opportunities to deepen diplomatic, economic, and security cooperation between the two nations.",4.0,0.0,0.0,0.03891821,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/472?s=9&r=472,117_s.res.472,True,117_s.res.472,china
117_s.res.474,s.res.474,117,"A resolution demanding that the Communist Party of China prove that Peng Shuai is free from censorship, coercion, and intimidation and fully investigate the sexual assault allegations against former Vice Premier Zhang Gaoli.",5.0,0.0,0.0,0.08056872,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/472?s=9&r=472,117_s.res.474,True,117_s.res.474,china|communist party of china
117_s.res.495,s.res.495,117,"A resolution urging the International Olympic Committee to relocate the 2022 Beijing Winter Olympic Games in response to the refusal of the People's Republic of China to end its egregious human rights abuses, including genocide, forced labor, and crimes against humanity.",1.0,0.0,0.0,0.07027407,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/495?s=9&r=495,117_s.res.495,True,117_s.res.495,china|chinese|people's republic of china|beijing|chinese communist party
117_s.res.499,s.res.499,117,A resolution celebrating 100 years of diplomatic relations between the United States and the Baltic States.,2.0,0.0,0.0,0.03054662,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/499?s=9&r=499,117_s.res.499,True,117_s.res.499,china
117_s.res.503,s.res.503,117,A resolution expressing the sense of the Senate that the Government of the People's Republic of China should immediately guarantee the safety and freedom of tennis star Peng Shuai.,15.0,0.0,0.0,0.04513064,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/503?s=10&r=503,117_s.res.503,True,117_s.res.503,china|chinese|people's republic of china|beijing|chinese communist party
117_s.res.511,s.res.511,117,A resolution expressing the sense of the Senate that establishing a regional nuclear fuel bank would assist international efforts to avoid a destabilizing arms race in the Middle East and would promote the peaceful use of nuclear power.,1.0,0.0,0.0,0.03660131,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/511?s=10&r=511,117_s.res.511,False,,
117_s.res.538,s.res.538,117,A resolution expressing support for a second United States-Africa Leaders Summit as an important opportunity to strengthen ties between the United States and African partners and build on areas of mutual interest.,2.0,0.0,0.0,0.03221957,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/538?s=10&r=538,117_s.res.538,False,,
117_s.res.609,s.res.609,117,"A resolution recognizing widening threats to press freedom and free expression around the world, and reaffirming the vital role that a free and independent press plays in combating the growing threat of authoritarianism, countering misinformation and disinformation, documenting human rights abuses, informing local and international audiences about public health crises, and furthering discourse and debate to advance healthy democracies, in commemoration of World Press Freedom Day on May 3, 2022.",9.0,0.0,0.0,0.02725933,0,1,https://www.congress.gov/bill/117th-congress/senate-resolution/609?s=10&r=609,117_s.res.609,False,,
117_s.res.610,s.res.610,117,"A resolution expressing the sense of Congress that the activities of transnational criminal organizations, including the use of illicit economies, illicit trade, and trade-based money laundering, pose a threat to the national interests and national security of the United States and allies and partners of the United States around the world.",8.0,0.0,0.0,0.08418131,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/610?s=10&r=610,117_s.res.610,False,,
117_s.res.611,s.res.611,117,"A resolution expressing the sense of Congress that the Treaty on the Non-Proliferation of Nuclear Weapons (NPT) continues to make an invaluable contribution to the United States and international security, and recognizing that the United States will seek a successful Ninth Review Conference of the Parties to the Treaty on the Non-Proliferation of Nuclear Weapons.",0.0,0.0,0.0,0.06974858,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/611?s=10&r=611,117_s.res.611,True,117_s.res.611,china
117_s.res.616,s.res.616,117,"A resolution expressing support for the Association of South East Asian Nations, its 10 member states, Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, the Philippines, Singapore, Thailand, and Vietnam, and the United States-ASEAN Special Summit in Washington, DC, and reaffirming the commitment of the United States to continue to remain a strong, reliable, and active partner in the ASEAN region.",3.0,0.0,0.0,0.03544304,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/616?s=10&r=616,117_s.res.616,True,117_s.res.616,china
117_s.res.661,s.res.661,117,A resolution promoting stronger economic relations between the United States and countries in Latin America and the Caribbean.,4.0,0.0,0.0,0.08536585,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/661?s=6&r=217,117_s.res.661,True,117_s.res.661,china
117_s.res.704,s.res.704,117,"A resolution expressing concern about economic and security conditions in Mexico and reaffirming the interest of the United States in mutually beneficial relations with Mexico based on shared interests on security, economic prosperity, and democratic values, and for other purposes.",5.0,0.0,0.0,0.03680982,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/704?s=6&r=174,117_s.res.704,False,,
117_s.res.715,s.res.715,117,A resolution expressing the sense of the Senate on the value of a tax agreement with Taiwan,1.0,0.0,1.0,0.11787819,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/715?s=6&r=163,117_s.res.715,False,,
117_s.res.727,s.res.727,117,"A resolution expressing the sense of the Senate that the United States should negotiate strong, inclusive, and forward-looking rules on digital trade and the digital economy with like-minded countries as part of its broader trade and economic strategy in order to ensure that the United States values of democracy, rule of law, freedom of speech, human and worker rights, privacy, and a free and open internet are at the very core of digital governance.",5.0,0.0,0.0,0.07454546,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/727?s=6&r=151,117_s.res.727,False,,
117_s.res.738,s.res.738,117,"A resolution recognizing the importance of trademarks in the economy and the role of trademarks in protecting consumer safety, by designating the month of August as ""National Anti-Counterfeiting and Consumer Education and Awareness Month"".",4.0,0.0,0.0,0.08302239,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/738?s=6&r=140,117_s.res.738,False,,
117_s.res.757,s.res.757,117,A resolution expressing the sense of the Senate in support of the peaceful democratic and economic aspirations of the Sir Lankan people.,4.0,0.0,0.0,0.02876984,0,1,https://www.congress.gov/bill/117th-congress/senate-resolution/757?s=6&r=121,117_s.res.757,False,,
117_s.res.787,s.res.787,117,A resolution recognizing the vital importance of the Mekong River to Southeast Asia and the role of the Mekong-United States Partnership in supporting the prosperity of the region.,1.0,0.0,0.0,0.02672606,0,1,https://www.congress.gov/bill/117th-congress/senate-resolution/787?s=6&r=91,117_s.res.787,False,,
117_s.res.821,s.res.821,117,"A resolution condemning the arrest of Cardinal Zen in Hong Kong, and reaffirming the commitment of the Senate to supporting democracy, autonomy, religious freedom, and human rights in Hong Kong.",3.0,0.0,0.0,0.07988981,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/821?s=6&r=57,117_s.res.821,True,117_s.res.821,chinese|chinese communist party
117_s.res.838,s.res.838,117,A resolution expressing concern about the spreading problem of book banning and the proliferation of threats to freedom of expression in the United States.,13.0,0.0,0.0,0.03743701,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/838?s=6&r=40,117_s.res.838,False,,
117_s.res.864,s.res.864,117,"A resolution expressing support for the draft United Nations General Assembly Resolution A/C.1/77/L.62 calling upon member states to commit not to conduct destructive direct-ascent anti-satellite missile tests, introduced by the United States at the 77th Session of the United Nations General Assembly.",7.0,0.0,0.0,0.03709199,1,0,https://www.congress.gov/bill/117th-congress/senate-resolution/864?s=6&r=14,117_s.res.864,False,,
117_s.res.874,s.res.874,117,"A resolution expressing the sense of the Senate that the activities of transnational criminal organizations, including the use of illicit economies, illicit trade, and trade-based money laundering, pose a risk to the interests of the United States and allies and partners of the United States around the world.",2.0,0.0,0.0,0.07991588,1,1,https://www.congress.gov/bill/117th-congress/senate-resolution/874?s=6&r=4,117_s.res.874,False,,
118_s.1,s.1,118,Freedom to Vote Act,0.0,1.0,0.0,0.005855,0,1,https://www.congress.gov/bill/118th-congress/senate-bill/1?s=6&r=5649,118_s.1,False,,
118_s.1027,s.1027,118,STAND with Taiwan Act of 2023,1.0,1.0,0.0,0.04769114,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1027?s=6&r=4623,118_s.1027,True,118_s.1027,china|chinese|people's republic of china|chinese communist party|ccp|people's liberation army
118_s.1029,s.1029,118,Protecting Military Servicemembers' Data Act of 2023,2.0,1.0,1.0,,Unavailable,1,https://www.congress.gov/bill/118th-congress/senate-bill/1029?s=6&r=4621,118_s.1029,True,118_s.1029,china
118_s.1035,s.1035,118,Ending China's Unfair Advantage Act of 2023,13.0,1.0,0.0,0.06071429,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1035?s=6&r=4615,118_s.1035,True,118_s.1035,china
118_s.1066,s.1066,118,SOIL Act of 2023,3.0,1.0,0.0,0.05882353,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1066?s=6&r=4584,118_s.1066,True,118_s.1066,china
118_s.1074,s.1074,118,Taiwan Protection and National Resilience Act of 2023,1.0,1.0,1.0,0.05011261,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1074,118_s.1074,True,118_s.1074,china|chinese|people's republic of china|chinese communist party
118_s.1087,s.1087,118,Think Tank Transparency Act,1.0,1.0,0.0,0.01774194,0,1,https://www.congress.gov/bill/118th-congress/senate-bill/1087?s=6&r=4563,118_s.1087,False,,
118_s.1111,s.1111,118,ADVANCE Act of 2023,19.0,1.0,1.0,0.02165955,0,0,https://www.congress.gov/bill/118th-congress/senate-bill/1111,118_s.1111,True,118_s.1111,china
118_s.1121,s.1121,118,DHS Restrictions on Confucius Institutes and Chinese Entities of Concern Act,4.0,1.0,1.0,0.08928571,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1121,118_s.1121,True,118_s.1121,china|chinese
118_s.1136,s.1136,118,Not One More Inch or Acre Act,1.0,1.0,1.0,0.0625,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1136,118_s.1136,True,118_s.1136,china|chinese|people's republic of china|chinese communist party
118_s.1227,s.1227,118,FISH Act of 2023,7.0,1.0,0.0,0.01570415,0,1,https://www.congress.gov/bill/118th-congress/senate-bill/1227?s=6&r=4423,118_s.1227,False,,
118_s.125,s.125,118,China Trade Relations Act of 2023,3.0,1.0,1.0,0.07655172,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/125,118_s.125,True,118_s.125,china|people's republic of china
118_s.1252,s.1252,118,Uyghur Policy Act of 2023,7.0,1.0,1.0,0.06783217,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1252,118_s.1252,True,118_s.1252,china
118_s.1271,s.1271,118,FEND Off Fentanyl Act,68.0,1.0,1.0,0.02396755,0,1,https://www.congress.gov/bill/118th-congress/senate-bill/1271,118_s.1271,True,118_s.1271,china
118_s.1325,s.1325,118,Western Hemisphere Partnership Act of 2023,2.0,1.0,0.0,0.03916054,1,0,https://www.congress.gov/bill/118th-congress/senate-bill/1325?s=6&r=4325,118_s.1325,False,,
118_s.1368,s.1368,118,Preventing PLA Acquisition of United States Technology Act of 2023,3.0,1.0,1.0,0.05417607,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1368,118_s.1368,True,118_s.1368,china|chinese|chinese communist party|pla
118_s.1372,s.1372,118,Preventing SBA Assistance from Going to China Act of 2023,1.0,1.0,0.0,0.1942446,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/1372?s=6&r=4278,118_s.1372,True,118_s.1372,china
118_s.138,s.138,118,Promoting a Resolution to the Tibet-China Dispute Act,15.0,1.0,1.0,0.06719894,1,1,https://www.congress.gov/bill/118th-congress/senate-bill/138,118_s.138,True,118_s.138,china|chinese|chinese communist party
118_s.1394,s.1394,118,Block Nuclear Launch by Autonomous Artificial Intelligence Act of 2023,3.0,1.0,0.0,0.04754098,1,0,https://www.congress.gov/bill/118th-congress/senate-bill/1394?s=6&r=4256,118_s.1394,False,,
118_s.143,s.143,118,Turn OFF THE TAP Act,1.0,1.0,0.0,0.02133333,0,1,https://www.congress.gov/bill/118th-congress/senate-bill/143?s=6&r=5507,118_s.143,True,118_s.143,chinese
