legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
116_s.con.res.1,116,sconres,sconres1,human rights,concurrent_res
116_s.con.res.10,116,sconres,sconres10,china|chinese,concurrent_res
116_s.con.res.13,116,sconres,sconres13,china|taiwan,concurrent_res
116_s.con.res.16,116,sconres,sconres16,china,concurrent_res
116_s.con.res.21,116,sconres,sconres21,human rights,concurrent_res
116_s.con.res.34,116,sconres,sconres34,human rights,concurrent_res
116_s.con.res.43,116,sconres,sconres43,china|chinese|people's republic of china,concurrent_res
116_s.con.res.50,116,sconres,sconres50,human rights,concurrent_res
116_s.j.res.59,116,sjres,sjres59,human rights,joint_res
116_s.res.14,116,sres,sres14,human rights,simple_res
116_s.res.30,116,sres,sres30,human rights,simple_res
116_s.res.34,116,sres,sres34,human rights,simple_res
116_s.res.35,116,sres,sres35,human rights,simple_res
116_s.res.36,116,sres,sres36,human rights,simple_res
116_s.res.67,116,sres,sres67,indo-pacific|human rights,simple_res
116_s.res.73,116,sres,sres73,human rights,simple_res
116_s.res.80,116,sres,sres80,human rights,simple_res
116_s.res.81,116,sres,sres81,human rights,simple_res
116_s.res.96,116,sres,sres96,china|people's republic of china,simple_res
116_s.res.101,116,sres,sres101,human rights,simple_res
116_s.res.112,116,sres,sres112,human rights,simple_res
116_s.res.122,116,sres,sres122,human rights,simple_res
116_s.res.140,116,sres,sres140,indo-pacific,simple_res
116_s.res.142,116,sres,sres142,human rights,simple_res
116_s.res.148,116,sres,sres148,human rights,simple_res
116_s.res.150,116,sres,sres150,human rights,simple_res
116_s.res.152,116,sres,sres152,indo-pacific|human rights,simple_res
116_s.res.154,116,sres,sres154,human rights,simple_res
116_s.res.169,116,sres,sres169,human rights,simple_res
116_s.res.170,116,sres,sres170,human rights,simple_res
116_s.res.176,116,sres,sres176,human rights,simple_res
116_s.res.179,116,sres,sres179,human rights,simple_res
116_s.res.183,116,sres,sres183,indo-pacific,simple_res
116_s.res.184,116,sres,sres184,human rights,simple_res
116_s.res.188,116,sres,sres188,human rights,simple_res
116_s.res.198,116,sres,sres198,human rights,simple_res
116_s.res.206,116,sres,sres206,human rights,simple_res
116_s.res.215,116,sres,sres215,human rights,simple_res
116_s.res.221,116,sres,sres221,china|chinese|chinese communist party|human rights,simple_res
116_s.res.228,116,sres,sres228,china|people's republic of china|taiwan,simple_res
116_s.res.236,116,sres,sres236,human rights,simple_res
116_s.res.243,116,sres,sres243,human rights,simple_res
116_s.res.244,116,sres,sres244,human rights,simple_res
116_s.res.247,116,sres,sres247,human rights,simple_res
116_s.res.274,116,sres,sres274,china|chinese|human rights,simple_res
116_s.res.284,116,sres,sres284,china,simple_res
116_s.res.292,116,sres,sres292,human rights,simple_res
116_s.res.303,116,sres,sres303,human rights,simple_res
116_s.res.308,116,sres,sres308,human rights,simple_res
116_s.res.331,116,sres,sres331,china,simple_res
116_s.res.344,116,sres,sres344,human rights,simple_res
116_s.res.368,116,sres,sres368,china,simple_res
116_s.res.369,116,sres,sres369,human rights,simple_res
116_s.res.371,116,sres,sres371,human rights,simple_res
116_s.res.385,116,sres,sres385,human rights,simple_res
116_s.res.392,116,sres,sres392,indo-pacific|human rights,simple_res
116_s.res.406,116,sres,sres406,china|taiwan|human rights,simple_res
116_s.res.409,116,sres,sres409,human rights,simple_res
116_s.res.416,116,sres,sres416,human rights,simple_res
116_s.res.417,116,sres,sres417,human rights,simple_res
116_s.res.418,116,sres,sres418,human rights,simple_res
116_s.res.445,116,sres,sres445,human rights,simple_res
116_s.res.447,116,sres,sres447,human rights,simple_res
116_s.res.450,116,sres,sres450,human rights,simple_res
116_s.res.454,116,sres,sres454,human rights,simple_res
116_s.res.458,116,sres,sres458,human rights,simple_res
116_s.res.465,116,sres,sres465,human rights,simple_res
116_s.res.481,116,sres,sres481,human rights,simple_res
116_s.res.486,116,sres,sres486,human rights,simple_res
116_s.res.494,116,sres,sres494,human rights,simple_res
116_s.res.497,116,sres,sres497,china|chinese|people's republic of china|communist party of china|taiwan|human rights,simple_res
116_s.res.505,116,sres,sres505,china,simple_res
116_s.res.510,116,sres,sres510,taiwan,simple_res
116_s.res.524,116,sres,sres524,human rights,simple_res
116_s.res.525,116,sres,sres525,human rights,simple_res
116_s.res.526,116,sres,sres526,china|human rights,simple_res
116_s.res.531,116,sres,sres531,human rights,simple_res
116_s.res.533,116,sres,sres533,human rights,simple_res
116_s.res.539,116,sres,sres539,human rights,simple_res
116_s.res.552,116,sres,sres552,china|chinese|people's republic of china,simple_res
116_s.res.553,116,sres,sres553,china|chinese|people's republic of china|human rights,simple_res
116_s.res.578,116,sres,sres578,human rights,simple_res
116_s.res.595,116,sres,sres595,human rights,simple_res
116_s.res.596,116,sres,sres596,china|people's republic of china|hong kong|human rights,simple_res
116_s.res.600,116,sres,sres600,human rights,simple_res
116_s.res.607,116,sres,sres607,china|indo-pacific|human rights,simple_res
116_s.res.608,116,sres,sres608,china|beijing|hong kong|human rights,simple_res
116_s.res.615,116,sres,sres615,human rights,simple_res
116_s.res.623,116,sres,sres623,human rights,simple_res
116_s.res.627,116,sres,sres627,human rights,simple_res
116_s.res.653,116,sres,sres653,china,simple_res
116_s.res.658,116,sres,sres658,human rights,simple_res
116_s.res.665,116,sres,sres665,human rights,simple_res
116_s.res.667,116,sres,sres667,human rights,simple_res
116_s.res.673,116,sres,sres673,china,simple_res
116_s.res.680,116,sres,sres680,china|chinese|people's republic of china,simple_res
116_s.res.681,116,sres,sres681,china|chinese,simple_res
116_s.res.684,116,sres,sres684,human rights,simple_res
116_s.res.689,116,sres,sres689,human rights,simple_res
116_s.res.701,116,sres,sres701,human rights,simple_res
116_s.res.724,116,sres,sres724,human rights,simple_res
116_s.res.725,116,sres,sres725,human rights,simple_res
116_s.res.729,116,sres,sres729,human rights,simple_res
116_s.res.749,116,sres,sres749,human rights,simple_res
116_s.res.752,116,sres,sres752,china|chinese|chinese communist party|tibet,simple_res
116_s.res.754,116,sres,sres754,human rights,simple_res
116_s.res.755,116,sres,sres755,human rights,simple_res
116_s.res.756,116,sres,sres756,human rights,simple_res
116_s.res.760,116,sres,sres760,china|people's republic of china|xinjiang|uyghur|human rights,simple_res
116_s.res.762,116,sres,sres762,human rights,simple_res
116_s.res.789,116,sres,sres789,human rights,simple_res
116_s.res.790,116,sres,sres790,human rights,simple_res
116_s.res.798,116,sres,sres798,human rights,simple_res
116_s.res.804,116,sres,sres804,taiwan,simple_res
116_s.res.807,116,sres,sres807,human rights,simple_res
117_h.amdt.163,117,hamdt,hamdt163,china,amendment
117_h.amdt.165,117,hamdt,hamdt165,china|people's republic of china,amendment
117_h.amdt.168,117,hamdt,hamdt168,chinese|chinese communist party,amendment
117_h.amdt.291,117,hamdt,hamdt291,human rights,amendment
117_h.con.res.16,117,hconres,hconres16,china|people's republic of china|human rights,concurrent_res
117_h.con.res.17,117,hconres,hconres17,china|chinese|people's republic of china,concurrent_res
117_h.con.res.21,117,hconres,hconres21,china|taiwan|human rights,concurrent_res
117_h.con.res.32,117,hconres,hconres32,human rights,concurrent_res
117_h.con.res.36,117,hconres,hconres36,china|chinese,concurrent_res
117_h.con.res.56,117,hconres,hconres56,china|people's republic of china|people's liberation army|taiwan,concurrent_res
117_h.con.res.99,117,hconres,hconres99,china|people's republic of china,concurrent_res
117_h.con.res.110,117,hconres,hconres110,human rights,concurrent_res
117_h.j.res.20,117,hjres,hjres20,human rights,joint_res
117_h.r.1,117,hr,hr1,human rights,bill
117_h.r.40,117,hr,hr40,human rights,bill
117_h.r.89,117,hr,hr89,human rights,bill
117_h.r.116,117,hr,hr116,human rights,bill
117_h.r.260,117,hr,hr260,human rights,bill
117_h.r.323,117,hr,hr323,human rights,bill
117_h.r.354,117,hr,hr354,china|chinese|people's republic of china|chinese communist party|ccp,bill
117_h.r.362,117,hr,hr362,china|people's republic of china,bill
117_h.r.374,117,hr,hr374,china|chinese,bill
117_h.r.402,117,hr,hr402,china|human rights,bill
117_h.r.407,117,hr,hr407,china|chinese,bill
117_h.r.461,117,hr,hr461,china|hong kong|human rights,bill
117_h.r.470,117,hr,hr470,tariff,bill
117_h.r.496,117,hr,hr496,human rights,bill
117_h.r.497,117,hr,hr497,china|chinese|chinese communist party|ccp|taiwan,bill
117_h.r.504,117,hr,hr504,china,bill
117_h.r.567,117,hr,hr567,human rights,bill
117_h.r.571,117,hr,hr571,human rights,bill
117_h.r.589,117,hr,hr589,foreign entities,bill
117_h.r.590,117,hr,hr590,china,bill
117_h.r.591,117,hr,hr591,china|chinese|chinese communist party,bill
117_h.r.661,117,hr,hr661,foreign entities,bill
117_h.r.794,117,hr,hr794,human rights,bill
117_h.r.824,117,hr,hr824,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.826,117,hr,hr826,human rights,bill
117_h.r.834,117,hr,hr834,china,bill
117_h.r.839,117,hr,hr839,human rights,bill
117_h.r.896,117,hr,hr896,china,bill
117_h.r.923,117,hr,hr923,human rights,bill
117_h.r.954,117,hr,hr954,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.992,117,hr,hr992,china|chinese|chinese communist party|human rights,bill
117_h.r.1009,117,hr,hr1009,chinese,bill
117_h.r.1021,117,hr,hr1021,human rights,bill
117_h.r.1083,117,hr,hr1083,human rights,bill
117_h.r.1086,117,hr,hr1086,tariff,bill
117_h.r.1090,117,hr,hr1090,china,bill
117_h.r.1091,117,hr,hr1091,china,bill
117_h.r.1092,117,hr,hr1092,china|chinese|people's republic of china,bill
117_h.r.1093,117,hr,hr1093,china|chinese|pla,bill
117_h.r.1094,117,hr,hr1094,china,bill
117_h.r.1111,117,hr,hr1111,human rights,bill
117_h.r.1112,117,hr,hr1112,human rights,bill
117_h.r.1119,117,hr,hr1119,china|chinese,bill
117_h.r.1122,117,hr,hr1122,human rights,bill
117_h.r.1128,117,hr,hr1128,china,bill
117_h.r.1129,117,hr,hr1129,china|chinese,bill
117_h.r.1130,117,hr,hr1130,china|chinese|people's republic of china,bill
117_h.r.1131,117,hr,hr1131,china|chinese|people's republic of china|human rights,bill
117_h.r.1134,117,hr,hr1134,human rights,bill
117_h.r.1135,117,hr,hr1135,human rights,bill
117_h.r.1137,117,hr,hr1137,china|chinese,bill
117_h.r.1138,117,hr,hr1138,china,bill
117_h.r.1145,117,hr,hr1145,china|taiwan,bill
117_h.r.1155,117,hr,hr1155,china|people's republic of china|xinjiang|uyghur|human rights|foreign entities,bill
117_h.r.1157,117,hr,hr1157,human rights,bill
117_h.r.1160,117,hr,hr1160,china|chinese,bill
117_h.r.1168,117,hr,hr1168,china|people's republic of china|taiwan,bill
117_h.r.1169,117,hr,hr1169,china|people's republic of china|taiwan,bill
117_h.r.1173,117,hr,hr1173,china|taiwan,bill
117_h.r.1177,117,hr,hr1177,human rights,bill
117_h.r.1187,117,hr,hr1187,china|xinjiang|uyghur|human rights,bill
117_h.r.1201,117,hr,hr1201,human rights,bill
117_h.r.1211,117,hr,hr1211,china|tibet|human rights,bill
117_h.r.1214,117,hr,hr1214,china|chinese|chinese communist party|human rights,bill
117_h.r.1223,117,hr,hr1223,human rights,bill
117_h.r.1228,117,hr,hr1228,china|human rights,bill
117_h.r.1231,117,hr,hr1231,china|human rights,bill
117_h.r.1251,117,hr,hr1251,china|human rights,bill
117_h.r.1263,117,hr,hr1263,china|chinese|people's republic of china|ccp,bill
117_h.r.1280,117,hr,hr1280,human rights,bill
117_h.r.1294,117,hr,hr1294,foreign entities,bill
117_h.r.1333,117,hr,hr1333,human rights,bill
117_h.r.1351,117,hr,hr1351,china|people's republic of china,bill
117_h.r.1392,117,hr,hr1392,human rights,bill
117_h.r.1434,117,hr,hr1434,human rights,bill
117_h.r.1464,117,hr,hr1464,human rights,bill
117_h.r.1511,117,hr,hr1511,human rights,bill
117_h.r.1535,117,hr,hr1535,china|chinese,bill
117_h.r.1543,117,hr,hr1543,human rights,bill
117_h.r.1562,117,hr,hr1562,china|chinese,bill
117_h.r.1574,117,hr,hr1574,human rights,bill
117_h.r.1592,117,hr,hr1592,human rights,bill
117_h.r.1595,117,hr,hr1595,china|communist party of china,bill
117_h.r.1630,117,hr,hr1630,china|chinese|xinjiang|uyghur|human rights,bill
117_h.r.1661,117,hr,hr1661,human rights,bill
117_h.r.1830,117,hr,hr1830,foreign entities,bill
117_h.r.1852,117,hr,hr1852,human rights,bill
117_h.r.1883,117,hr,hr1883,human rights,bill
117_h.r.1901,117,hr,hr1901,human rights,bill
117_h.r.1934,117,hr,hr1934,china,bill
117_h.r.1970,117,hr,hr1970,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.2022,117,hr,hr2022,human rights,bill
117_h.r.2057,117,hr,hr2057,china|chinese,bill
117_h.r.2072,117,hr,hr2072,china|xinjiang|uyghur|human rights,bill
117_h.r.2075,117,hr,hr2075,human rights,bill
117_h.r.2103,117,hr,hr2103,taiwan,bill
117_h.r.2117,117,hr,hr2117,human rights,bill
117_h.r.2153,117,hr,hr2153,china,bill
117_h.r.2169,117,hr,hr2169,china,bill
117_h.r.2258,117,hr,hr2258,china|chinese|chinese communist party,bill
117_h.r.2273,117,hr,hr2273,china|chinese|people's republic of china,bill
117_h.r.2329,117,hr,hr2329,china|chinese|chinese communist party|ccp,bill
117_h.r.2395,117,hr,hr2395,china,bill
117_h.r.2471,117,hr,hr2471,china|human rights,bill
117_h.r.2479,117,hr,hr2479,china|chinese|people's republic of china|human rights,bill
117_h.r.2506,117,hr,hr2506,china,bill
117_h.r.2559,117,hr,hr2559,china,bill
117_h.r.2578,117,hr,hr2578,china,bill
117_h.r.2590,117,hr,hr2590,human rights,bill
117_h.r.2617,117,hr,hr2617,china|chinese|people's republic of china|taiwan|indo-pacific|tibet|human rights|tariff|foreign entities,bill
117_h.r.2622,117,hr,hr2622,china|chinese,bill
117_h.r.2646,117,hr,hr2646,china|people's republic of china|taiwan|taipei,bill
117_h.r.2684,117,hr,hr2684,human rights,bill
117_h.r.2688,117,hr,hr2688,rare earth,bill
117_h.r.2710,117,hr,hr2710,human rights,bill
117_h.r.2716,117,hr,hr2716,human rights,bill
117_h.r.2718,117,hr,hr2718,human rights,bill
117_h.r.2725,117,hr,hr2725,human rights,bill
117_h.r.2728,117,hr,hr2728,china|people's republic of china,bill
117_h.r.2731,117,hr,hr2731,china|hong kong|tibet|human rights,bill
117_h.r.2748,117,hr,hr2748,human rights,bill
117_h.r.2774,117,hr,hr2774,human rights,bill
117_h.r.2787,117,hr,hr2787,china|chinese|chinese communist party|hong kong|taiwan,bill
117_h.r.2824,117,hr,hr2824,third neighbor,bill
117_h.r.2826,117,hr,hr2826,human rights,bill
117_h.r.2901,117,hr,hr2901,human rights,bill
117_h.r.2946,117,hr,hr2946,human rights,bill
117_h.r.2964,117,hr,hr2964,foreign entities,bill
117_h.r.2967,117,hr,hr2967,taiwan|human rights,bill
117_h.r.2978,117,hr,hr2978,china|chinese|people's republic of china|chinese communist party|belt and road,bill
117_h.r.3001,117,hr,hr3001,china|human rights,bill
117_h.r.3011,117,hr,hr3011,chinese|national people's congress|chinese communist party,bill
117_h.r.3012,117,hr,hr3012,chinese,bill
117_h.r.3018,117,hr,hr3018,china|chinese|politburo|chinese communist party|ccp|taiwan,bill
117_h.r.3035,117,hr,hr3035,china,bill
117_h.r.3041,117,hr,hr3041,china|people's republic of china,bill
117_h.r.3044,117,hr,hr3044,china|people's republic of china,bill
117_h.r.3057,117,hr,hr3057,china|chinese|ccp,bill
117_h.r.3074,117,hr,hr3074,china|chinese|chinese communist party|ccp,bill
117_h.r.3084,117,hr,hr3084,china|taiwan|taiwanese,bill
117_h.r.3191,117,hr,hr3191,china,bill
117_h.r.3245,117,hr,hr3245,china|human rights,bill
117_h.r.3256,117,hr,hr3256,china|chinese|chinese communist party,bill
117_h.r.3295,117,hr,hr3295,china|people's republic of china,bill
117_h.r.3306,117,hr,hr3306,china|people's republic of china|xinjiang|uyghur|human rights,bill
117_h.r.3341,117,hr,hr3341,china,bill
117_h.r.3344,117,hr,hr3344,china,bill
117_h.r.3373,117,hr,hr3373,china|human rights,bill
117_h.r.3390,117,hr,hr3390,china|chinese|people's republic of china|chinese communist party,bill
117_h.r.3421,117,hr,hr3421,human rights,bill
117_h.r.3462,117,hr,hr3462,china,bill
117_h.r.3465,117,hr,hr3465,china|xinjiang|uighur|human rights,bill
117_h.r.3471,117,hr,hr3471,human rights,bill
117_h.r.3485,117,hr,hr3485,human rights,bill
117_h.r.3498,117,hr,hr3498,china|chinese,bill
117_h.r.3501,117,hr,hr3501,tariff,bill
117_h.r.3506,117,hr,hr3506,china,bill
117_h.r.3524,117,hr,hr3524,china|hong kong|taiwan|indo-pacific|tibet|uyghur|human rights,bill
117_h.r.3565,117,hr,hr3565,china,bill
117_h.r.3576,117,hr,hr3576,human rights,bill
117_h.r.3593,117,hr,hr3593,china,bill
117_h.r.3604,117,hr,hr3604,human rights,bill
117_h.r.3605,117,hr,hr3605,human rights,bill
117_h.r.3625,117,hr,hr3625,human rights,bill
117_h.r.3634,117,hr,hr3634,taiwan|taipei,bill
117_h.r.3645,117,hr,hr3645,china|beijing,bill
117_h.r.3684,117,hr,hr3684,rare earth,bill
117_h.r.3695,117,hr,hr3695,china|chinese|human rights,bill
117_h.r.3696,117,hr,hr3696,china|indo-pacific,bill
117_h.r.3788,117,hr,hr3788,china,bill
117_h.r.3800,117,hr,hr3800,human rights,bill
117_h.r.3847,117,hr,hr3847,chinese|chinese communist party,bill
117_h.r.3850,117,hr,hr3850,human rights,bill
117_h.r.3866,117,hr,hr3866,china|chinese,bill
117_h.r.3882,117,hr,hr3882,china|chinese|people's republic of china,bill
117_h.r.3884,117,hr,hr3884,human rights,bill
117_h.r.3896,117,hr,hr3896,rare earth,bill
117_h.r.3919,117,hr,hr3919,china,bill
117_h.r.3922,117,hr,hr3922,china|chinese|chinese communist party|ccp|taiwan|human rights,bill
117_h.r.3926,117,hr,hr3926,tariff,bill
117_h.r.3934,117,hr,hr3934,china|people's republic of china|taiwan,bill
117_h.r.3936,117,hr,hr3936,foreign adversary,bill
117_h.r.3938,117,hr,hr3938,human rights,bill
